open,high,low,close,volume
122.73,122.75,122.72,122.7318,3299.0
122.672,122.7252,122.66,122.7252,2819.0
122.74,122.74,122.68,122.68,4054.0
122.71,122.74,122.69,122.74,2992.0
122.76,122.81,122.73,122.745,4011.0
122.82,122.82,122.75,122.755,4970.0
122.75,122.82,122.73,122.815,4531.0
122.74,122.75,122.71,122.75,3723.0
122.7501,122.78,122.725,122.725,4205.0
122.72,122.76,122.72,122.755,3076.0
122.71,122.7198,122.68,122.69,2415.0
122.75,122.75,122.69,122.7,3299.0
122.65,122.73,122.632,122.73,4071.0
122.695,122.7,122.655,122.66,1763.0
122.68,122.7,122.67,122.6959,6236.0
122.6322,122.7,122.62,122.68,6571.0
122.66,122.66,122.625,122.63,2216.0
122.64,122.66,122.625,122.66,2546.0
122.6,122.65,122.6,122.65,2326.0
122.56,122.58,122.54,122.58,5460.0
122.55,122.57,122.54,122.57,1839.0
122.64,122.64,122.55,122.55,6833.0
122.6384,122.66,122.615,122.65,4353.0
122.57,122.64,122.57,122.63,3854.0
122.63,122.64,122.58,122.58,1390.0
122.515,122.59,122.515,122.59,8162.0
122.6003,122.6003,122.5,122.54,5791.0
122.61,122.64,122.6,122.61,1925.0
122.62,122.64,122.61,122.63,10894.0
122.5998,122.62,122.5958,122.61,1977.0
122.6,122.62,122.58,122.62,2896.0
122.6055,122.62,122.58,122.58,3385.0
122.56,122.63,122.56,122.625,3028.0
122.56,122.57,122.5,122.53,4520.0
122.615,122.62,122.57,122.58,3947.0
122.62,122.6457,122.56,122.58,7688.0
122.49,122.59,122.49,122.59,3610.0
122.64,122.64,122.53,122.53,2541.0
122.63,122.64,122.59,122.61,5819.0
122.56,122.6,122.55,122.57,2598.0
122.51,122.56,122.5,122.56,5192.0
122.5,122.54,122.5,122.51,2384.0
122.52,122.5486,122.45,122.48,5006.0
122.65,122.65,122.48,122.5,5302.0
122.58,122.64,122.49,122.62,10771.0
122.61,122.61,122.57,122.59,3741.0
122.65,122.67,122.59,122.6205,10072.0
122.74,122.75,122.6258,122.6258,8207.0
122.66,122.72,122.66,122.71,11841.0
122.71,122.71,122.65,122.67,4830.0
122.73,122.8,122.71,122.71,5694.0
122.76,122.82,122.72,122.73,9971.0
122.79,122.82,122.72,122.74,6717.0
122.85,122.85,122.79,122.8,9735.0
122.76,122.85,122.7471,122.85,6668.0
122.7,122.785,122.7,122.77,9467.0
122.7,122.7,122.648,122.67,5345.0
122.66,122.7,122.66,122.7,4890.0
122.58,122.71,122.58,122.64,10254.0
122.52,122.58,122.52,122.5755,5387.0
122.51,122.54,122.47,122.54,7327.0
122.49,122.53,122.47,122.5,16583.0
122.535,122.55,122.4595,122.47,7137.0
122.5,122.55,122.496,122.545,8487.0
122.55,122.555,122.47,122.49,9202.0
122.51,122.54,122.465,122.5372,5909.0
122.4734,122.51,122.44,122.4801,16960.0
122.41,122.5,122.41,122.4401,9523.0
122.36,122.45,122.36,122.394,10070.0
122.37,122.4,122.27,122.36,5414.0
122.3058,122.42,122.3058,122.36,10776.0
122.3227,122.38,122.28,122.29,6740.0
122.42,122.43,122.3,122.32,8920.0
122.31,122.4,122.2896,122.4,8106.0
122.31,122.39,122.3,122.3,10909.0
122.26,122.3299,122.26,122.3,7608.0
122.15,122.25,122.15,122.23,4394.0
122.09,122.14,122.0675,122.13,10151.0
122.11,122.15,122.06,122.09,7671.0
122.0,122.1,121.96,122.1,9811.0
121.84,121.95,121.8,121.93,7124.0
121.845,121.86,121.78,121.79,6669.0
121.77,121.845,121.76,121.845,3736.0
121.775,121.85,121.7552,121.77,6321.0
121.77,121.78,121.74,121.75,4757.0
121.68,121.7499,121.65,121.72,11310.0
121.665,121.7,121.65,121.67,7767.0
121.64,121.67,121.63,121.66,6311.0
121.63,121.67,121.6,121.6202,10267.0
121.64,121.65,121.6,121.64,5565.0
121.7059,121.7059,121.59,121.6001,3466.0
121.691,121.71,121.62,121.64,7829.0
121.6803,121.7,121.61,121.6579,5311.0
121.79,121.79,121.64,121.67,7853.0
121.8116,121.8242,121.75,121.8,6443.0
121.745,121.8,121.73,121.785,9399.0
121.76,121.8,121.75,121.76,6219.0
121.7152,121.76,121.6927,121.73,7213.0
121.755,121.78,121.69,121.7,5134.0
121.6182,121.7,121.6,121.7,8760.0
121.63,121.69,121.6,121.61,6363.0
121.73,121.731,121.61,121.61,7794.0
121.64,121.74,121.64,121.71,7403.0
121.65,121.66,121.55,121.61,7038.0
121.785,121.82,121.6,121.63,8962.0
121.87,121.87,121.76,121.77,15617.0
121.86,121.9196,121.82,121.86,8622.0
121.76,121.902,121.76,121.8601,8205.0
121.64,121.65,121.578,121.645,8676.0
121.53,121.68,121.53,121.68,9243.0
121.66,121.71,121.52,121.52,11434.0
121.535,121.645,121.52,121.61,8488.0
121.81,121.81,121.53,121.535,7989.0
121.92,121.92,121.791,121.825,9493.0
121.97,122.04,121.86,121.93,9945.0
121.9,121.995,121.9,121.97,9053.0
121.9448,121.97,121.85,121.88,6733.0
121.94,121.97,121.885,121.95,12324.0
122.015,122.05,121.91,121.935,6866.0
122.08,122.12,121.97,122.09,8593.0
122.15,122.16,122.09,122.0928,6250.0
121.98,122.1662,121.96,122.16,5876.0
121.94,121.99,121.91,121.99,5327.0
122.1,122.13,121.9,121.91,8069.0
121.83,122.05,121.828,122.05,18158.0
121.95,122.02,121.74,121.77,17755.0
121.84,121.95,121.82,121.93,15485.0
122.0,122.06,121.87,121.87,6604.0
121.98,122.02,121.91,121.99,10398.0
121.92,122.01,121.915,121.98,7578.0
121.85,121.97,121.85,121.89,9181.0
122.11,122.12,121.85,121.85,8345.0
122.235,122.235,122.04,122.08,5811.0
122.28,122.31,122.2001,122.2001,7591.0
122.14,122.28,122.14,122.28,15410.0
122.18,122.26,122.13,122.16,7280.0
122.11,122.2,122.03,122.15,6858.0
121.93,122.13,121.93,122.124,4972.0
121.975,122.08,121.95,121.97,8221.0
122.1,122.1,121.9437,121.97,7094.0
121.86,122.09,121.86,122.09,5750.0
121.77,121.85,121.77,121.85,8514.0
121.88,121.88,121.77,121.77,6407.0
121.87,121.95,121.86,121.8952,14845.0
121.92,121.97,121.81,121.81,5318.0
122.1,122.1,121.9554,121.985,8049.0
122.09,122.15,122.05,122.06,11392.0
122.04,122.12,121.9349,122.06,7123.0
121.9475,122.08,121.88,122.0451,17897.0
121.65,122.03,121.65,121.98,9474.0
121.76,121.767,121.65,121.65,6877.0
121.7,121.85,121.7,121.79,6028.0
121.82,121.8595,121.665,121.7,6106.0
121.823,121.85,121.77,121.83,6167.0
121.94,122.04,121.71,121.818,16051.0
122.0,122.0299,121.86,121.89,12215.0
121.9151,122.13,121.86,121.98,30058.0
121.81,121.95,121.81,121.89,9044.0
121.5933,121.91,121.5812,121.84,8531.0
121.49,121.63,121.42,121.52,14016.0
121.53,121.61,121.48,121.54,12507.0
121.5999,121.5999,121.35,121.48,9303.0
121.57,121.67,121.4301,121.575,16040.0
121.45,121.72,121.44,121.5751,12233.0
121.4,121.6,121.29,121.515,18528.0
121.75,121.79,121.42,121.42,19051.0
121.71,121.97,121.68,121.75,9122.0
121.72,121.86,121.71,121.71,7932.0
121.905,121.905,121.54,121.67,12063.0
122.13,122.16,121.61,121.9,239373.0
121.85,121.92,121.67,121.67,1757.0
122.02,122.02,121.9,121.9,972.0
122.25,122.25,122.25,122.25,381.0
122.4,122.4,122.4,122.4,372.0
122.2,122.2,122.2,122.2,502.0
122.2,122.2,122.2,122.2,100.0
122.25,122.25,122.25,122.25,101.0
122.2,122.2,122.2,122.2,150.0
121.9821,121.9999,121.83,121.9999,643.0
121.9,121.9,121.9,121.9,197.0
122.2,122.2,122.2,122.2,387.0
122.27,122.8,122.27,122.8,392.0
121.95,121.95,121.95,121.95,218.0
120.58,120.58,120.58,120.58,235.0
120.86,120.86,120.86,120.86,250.0
120.86,120.86,120.86,120.86,200.0
120.86,120.86,120.86,120.86,175.0
121.35,121.35,121.35,121.35,108.0
121.5,121.5,121.5,121.5,219.0
121.7,121.7,121.7,121.7,400.0
121.55,121.55,121.55,121.55,150.0
121.5,121.5,121.5,121.5,150.0
121.45,121.45,121.45,121.45,500.0
121.43,121.43,121.43,121.43,505.0
121.5,121.5,121.5,121.5,416.0
121.5,121.5,121.5,121.5,400.0
121.21,121.21,121.21,121.21,2340.0
121.49,121.49,121.49,121.49,100.0
121.34,121.34,121.34,121.34,100.0
121.44,121.44,121.44,121.44,279.0
121.44,121.44,121.44,121.44,259.0
121.21,121.21,121.21,121.21,180406.0
121.55,121.55,121.11,121.27,153342.0
121.45,121.5501,121.39,121.54,52199.0
121.445,121.48,121.42,121.445,36267.0
121.505,121.505,121.37,121.445,37888.0
121.55,121.57,121.49,121.51,32022.0
121.59,121.6086,121.53,121.57,23284.0
121.5,121.59,121.44,121.58,28183.0
121.48,121.51,121.42,121.51,21152.0
121.51,121.51,121.4,121.49,15091.0
121.87,121.87,121.5,121.52,27757.0
121.69,121.9,121.66,121.89,16445.0
121.63,121.87,121.63,121.69,23646.0
121.76,121.795,121.64,121.65,19575.0
121.84,121.87,121.76,121.79,12948.0
121.976,122.01,121.8,121.87,16509.0
122.0,122.01,121.92,122.0,10550.0
121.96,122.035,121.91,122.01,7561.0
122.02,122.02,121.91,121.95,9438.0
121.88,122.03,121.87,121.995,23393.0
122.0,122.05,121.86,121.88,13965.0
122.02,122.05,121.93,122.005,12407.0
122.12,122.12,122.0,122.0,10067.0
122.2,122.2,122.09,122.117,17942.0
122.0,122.21,121.99,122.17,17276.0
121.83,122.0,121.83,122.0,15421.0
122.04,122.07,121.81,121.84,10306.0
122.08,122.08,121.97,122.02,10015.0
122.09,122.16,122.05,122.11,9891.0
122.17,122.18,121.99,122.08,12163.0
122.0,122.24,121.955,122.12,20125.0
121.92,122.05,121.9,122.05,11481.0
121.83,121.92,121.8,121.92,16036.0
121.71,121.81,121.66,121.8,7000.0
121.64,121.72,121.61,121.72,8335.0
121.75,121.79,121.59,121.6,7786.0
121.72,121.76,121.67,121.73,8516.0
121.7,121.75,121.68,121.695,7788.0
121.76,121.79,121.69,121.73,8328.0
121.61,121.76,121.56,121.75,10558.0
121.52,121.65,121.48,121.6,11278.0
121.5,121.51,121.449,121.51,7460.0
121.421,121.47,121.35,121.47,9285.0
121.5299,121.66,121.42,121.43,9126.0
121.4,121.53,121.25,121.51,16255.0
121.46,121.46,121.35,121.44,7181.0
121.3775,121.505,121.35,121.46,6351.0
121.4642,121.4642,121.33,121.3979,6421.0
121.32,121.4899,121.3,121.4899,5684.0
121.41,121.4108,121.32,121.39,6578.0
121.29,121.43,121.29,121.43,8204.0
121.15,121.25,121.12,121.24,5216.0
121.1392,121.1601,121.09,121.1601,5559.0
121.08,121.175,121.07,121.15,4842.0
121.18,121.23,121.09,121.09,3991.0
121.06,121.25,121.06,121.225,7708.0
121.23,121.23,121.04,121.04,15406.0
121.29,121.29,121.22,121.25,4676.0
121.335,121.36,121.2176,121.2176,24137.0
121.44,121.445,121.34,121.35,7701.0
121.58,121.58,121.4366,121.46,6534.0
121.64,121.64,121.51,121.59,8578.0
121.45,121.65,121.43,121.65,15592.0
121.2,121.4502,121.17,121.4502,17423.0
121.14,121.23,121.14,121.2,9252.0
121.21,121.21,121.12,121.17,4105.0
121.18,121.24,121.15,121.24,5625.0
121.18,121.19,121.13,121.1305,3886.0
121.23,121.25,121.14,121.17,15161.0
121.37,121.41,121.21,121.23,10842.0
121.39,121.4059,121.325,121.385,6779.0
121.47,121.51,121.43,121.44,7148.0
121.39,121.52,121.39,121.48,8919.0
121.45,121.45,121.36,121.39,4879.0
121.52,121.53,121.4453,121.4453,4659.0
121.47,121.58,121.47,121.57,4423.0
121.64,121.64,121.48,121.48,14644.0
121.67,121.69,121.64,121.66,5995.0
121.59,121.7,121.56,121.68,6733.0
121.665,121.665,121.6,121.6251,3542.0
121.65,121.68,121.565,121.64,3940.0
121.7,121.7,121.59,121.635,4210.0
121.64,121.73,121.6,121.72,14417.0
121.63,121.64,121.52,121.63,16762.0
121.7,121.73,121.6,121.6,5530.0
121.725,121.725,121.675,121.675,6136.0
121.67,121.76,121.67,121.76,5482.0
121.77,121.79,121.7,121.7,6002.0
121.83,121.83,121.74,121.74,3087.0
121.9,121.9,121.82,121.84,16082.0
121.98,121.9825,121.91,121.92,8848.0
122.03,122.03,121.92,122.0099,15409.0
122.01,122.04,121.985,122.04,4609.0
122.06,122.07,122.0,122.0,3770.0
122.015,122.07,122.01,122.07,5176.0
122.07,122.1,122.03,122.07,3512.0
122.05,122.08,122.025,122.04,4649.0
122.06,122.07,122.0,122.01,6408.0
122.14,122.14,122.035,122.06,6259.0
122.13,122.155,122.13,122.15,3762.0
122.17,122.175,122.125,122.145,5768.0
122.105,122.155,122.105,122.1506,2855.0
122.12,122.12,122.08,122.09,3472.0
122.15,122.17,122.075,122.1436,7509.0
122.23,122.23,122.13,122.14,4654.0
122.29,122.3,122.23,122.27,4521.0
122.33,122.33,122.23,122.275,8093.0
122.5,122.5,122.32,122.32,6266.0
122.505,122.53,122.4813,122.5,6127.0
122.52,122.54,122.48,122.51,3877.0
122.52,122.54,122.49,122.53,3510.0
122.51,122.55,122.48,122.51,6589.0
122.47,122.48,122.4248,122.48,3536.0
122.4,122.52,122.3866,122.49,7705.0
122.48,122.48,122.36,122.38,6852.0
122.45,122.51,122.4,122.5,8511.0
122.4,122.45,122.39,122.45,4142.0
122.35,122.39,122.31,122.39,3277.0
122.38,122.4,122.31,122.36,6585.0
122.45,122.46,122.41,122.41,6153.0
122.33,122.47,122.33,122.47,9941.0
122.34,122.34,122.3,122.32,7119.0
122.31,122.35,122.29,122.33,4796.0
122.4178,122.4178,122.31,122.335,6694.0
122.37,122.43,122.32,122.42,8150.0
122.4035,122.418,122.37,122.39,3597.0
122.3066,122.4238,122.3066,122.42,6303.0
122.35,122.39,122.34,122.34,4243.0
122.36,122.42,122.35,122.3862,7326.0
122.27,122.3555,122.25,122.3555,3692.0
122.29,122.29,122.23,122.2522,5590.0
122.33,122.34,122.3,122.3,5242.0
122.28,122.34,122.24,122.34,3266.0
122.32,122.32,122.2062,122.26,4203.0
122.36,122.38,122.3372,122.34,5850.0
122.42,122.435,122.34,122.34,7018.0
122.35,122.42,122.33,122.42,8455.0
122.29,122.37,122.29,122.36,6249.0
122.22,122.3,122.22,122.3,2896.0
122.23,122.25,122.2,122.23,3133.0
122.24,122.24,122.2,122.24,4977.0
122.23,122.32,122.23,122.26,6550.0
122.18,122.24,122.15,122.23,3640.0
122.158,122.22,122.13,122.21,9042.0
122.13,122.168,122.13,122.16,9994.0
122.0,122.1,122.0,122.1,5713.0
122.0231,122.07,122.0,122.0,9718.0
122.04,122.04,121.98,122.01,5356.0
122.04,122.06,122.01,122.045,6912.0
122.1,122.1,122.04,122.04,4472.0
122.08,122.11,121.93,122.11,17907.0
122.05,122.08,122.03,122.08,6751.0
122.12,122.13,122.07,122.08,6355.0
122.17,122.19,122.1099,122.1099,21318.0
122.17,122.18,122.16,122.17,1693.0
122.11,122.17,122.11,122.17,4147.0
122.09,122.105,122.075,122.09,5005.0
122.14,122.14,122.1,122.1,3707.0
122.09,122.15,122.09,122.14,5404.0
122.13,122.13,122.08,122.09,6375.0
122.14,122.16,122.1282,122.14,4775.0
122.16,122.1917,122.15,122.16,5386.0
122.23,122.23,122.17,122.17,6282.0
122.1602,122.26,122.1602,122.24,4725.0
122.14,122.1679,122.11,122.165,6619.0
122.15,122.19,122.13,122.14,6424.0
122.11,122.14,122.11,122.14,2859.0
122.08,122.08,122.0278,122.05,3811.0
122.064,122.12,122.0347,122.107,5408.0
122.14,122.14,122.06,122.06,7991.0
121.95,122.18,121.92,122.16,12814.0
122.105,122.11,121.94,121.965,11395.0
122.03,122.125,122.03,122.11,10918.0
122.07,122.07,122.01,122.05,4593.0
122.03,122.1,122.03,122.0733,3728.0
122.08,122.095,122.0,122.04,5561.0
122.05,122.1,122.05,122.09,3283.0
122.03,122.06,122.02,122.0582,4401.0
122.04,122.04,121.9889,122.03,3121.0
122.05,122.05,121.99,122.02,3007.0
122.07,122.1,122.02,122.055,3891.0
122.02,122.065,122.01,122.025,3687.0
121.95,122.015,121.95,122.005,8354.0
122.02,122.02,121.95,121.97,3829.0
122.07,122.09,122.02,122.02,14686.0
122.04,122.06,122.005,122.06,3271.0
122.06,122.07,122.0044,122.05,5285.0
122.08,122.1,122.05,122.09,3870.0
122.045,122.095,122.0257,122.06,10847.0
122.05,122.08,122.03,122.05,6187.0
122.03,122.055,122.0101,122.05,5441.0
122.03,122.03,121.9802,122.02,6095.0
121.99,122.03,121.99,122.03,1462.0
121.99,122.0299,121.99,121.999,3221.0
121.97,122.0254,121.97,121.99,3633.0
121.8857,122.0,121.8857,121.98,4595.0
121.94,121.94,121.85,121.88,2480.0
121.858,121.95,121.8501,121.95,4387.0
121.77,121.83,121.75,121.83,1617.0
121.82,121.82,121.68,121.77,5534.0
121.77,121.85,121.75,121.85,2698.0
121.79,121.79,121.74,121.74,3604.0
121.8,121.88,121.78,121.8164,17087.0
121.77,121.79,121.75,121.77,4692.0
121.88,121.88,121.8,121.81,6634.0
121.92,121.95,121.89,121.89,4773.0
121.94,121.97,121.915,121.9653,5034.0
121.9764,121.9865,121.94,121.94,2603.0
121.985,122.04,121.97,121.99,5314.0
121.93,121.99,121.93,121.97,2625.0
122.06,122.085,121.91,121.9124,6637.0
122.025,122.0477,122.0,122.035,2769.0
122.1948,122.207,122.02,122.02,9199.0
122.26,122.28,122.2425,122.26,5659.0
122.28,122.3,122.2164,122.2429,1789.0
122.26,122.32,122.21,122.29,8089.0
122.23,122.295,122.2,122.25,4056.0
122.2,122.26,122.19,122.215,6252.0
122.09,122.2,122.09,122.2,5851.0
121.98,122.07,121.94,122.07,3834.0
122.03,122.08,122.015,122.015,4453.0
121.9103,122.04,121.88,122.04,13831.0
121.901,121.97,121.85,121.9,5195.0
121.945,122.0,121.84,121.898,6131.0
122.0,122.05,121.91,121.92,5670.0
121.84,122.02,121.84,122.02,12155.0
121.83,121.88,121.76,121.845,5792.0
121.87,121.89,121.82,121.85,6698.0
121.82,121.87,121.79,121.86,4899.0
121.73,121.81,121.73,121.785,4785.0
121.72,121.8,121.71,121.74,4795.0
121.713,121.73,121.68,121.725,6083.0
121.84,121.84,121.68,121.735,6562.0
121.68,121.9,121.62,121.84,26592.0
121.69,121.75,121.68,121.7,3859.0
121.73,121.75,121.66,121.68,4799.0
121.82,121.845,121.74,121.745,5114.0
121.8,121.86,121.79,121.82,7642.0
121.8,121.85,121.785,121.81,3838.0
121.74,121.8,121.72,121.785,2881.0
121.785,121.8,121.74,121.74,5513.0
121.84,121.87,121.78,121.8,3504.0
121.7368,121.79,121.73,121.77,5200.0
121.78,121.875,121.745,121.79,4785.0
121.71,121.81,121.69,121.78,7449.0
121.53,121.68,121.51,121.68,10888.0
121.591,121.6699,121.55,121.55,4234.0
121.58,121.65,121.55,121.585,7407.0
121.645,121.645,121.5,121.57,11102.0
121.79,121.83,121.6001,121.635,7592.0
121.83,121.835,121.72,121.79,6945.0
121.86,121.86,121.73,121.82,4612.0
121.72,121.87,121.6945,121.87,8993.0
121.84,121.8899,121.715,121.715,3665.0
121.9,121.91,121.82,121.88,4408.0
121.87,121.915,121.81,121.9088,12705.0
121.82,121.88,121.8,121.85,3777.0
121.79,121.87,121.75,121.8,12320.0
121.71,121.75,121.63,121.74,10482.0
121.73,121.77,121.655,121.7,7412.0
121.77,121.775,121.6952,121.71,5569.0
121.81,121.85,121.785,121.79,5279.0
121.9,122.015,121.86,121.86,3901.0
121.97,122.035,121.866,121.866,4477.0
121.81,121.95,121.78,121.95,6703.0
121.72,121.81,121.7,121.81,5686.0
121.645,121.719,121.6,121.719,6889.0
121.71,121.71,121.6,121.65,6406.0
121.695,121.71,121.61,121.7,5863.0
121.73,121.73,121.56,121.7,11345.0
121.84,121.918,121.73,121.74,6989.0
121.89,121.965,121.8519,121.885,6178.0
121.931,121.931,121.8655,121.875,6926.0
121.9,121.955,121.82,121.955,7896.0
121.97,122.075,121.87,121.87,12310.0
121.95,121.96,121.84,121.9568,10225.0
121.93,121.95,121.88,121.93,9308.0
122.0,122.02,121.92,121.94,12992.0
121.9299,122.03,121.835,122.0,7195.0
121.94,121.98,121.8777,121.94,6057.0
122.0,122.11,121.96,121.97,14511.0
121.975,121.995,121.94,121.975,10503.0
121.82,121.985,121.8,121.94,7166.0
121.83,121.88,121.81,121.83,12609.0
121.74,121.87,121.72,121.84,6796.0
121.76,121.85,121.7238,121.74,13785.0
121.73,121.81,121.6,121.77,8546.0
121.62,121.755,121.62,121.75,7823.0
121.69,121.71,121.6,121.64,7935.0
121.8,121.8,121.65,121.65,7253.0
121.86,121.94,121.77,121.82,9426.0
121.62,121.8007,121.62,121.8007,5216.0
121.51,121.59,121.51,121.59,5573.0
121.6,121.64,121.5,121.5,6776.0
121.67,121.68,121.5,121.58,8651.0
121.73,121.8323,121.655,121.7,6245.0
121.745,121.78,121.65,121.76,10968.0
121.69,121.8415,121.69,121.79,16083.0
121.4364,121.87,121.4364,121.71,65020.0
121.0,121.425,120.98,121.425,13386.0
120.99,121.02,120.77,121.01,22678.0
121.21,121.21,120.9601,120.99,15571.0
121.2,121.26,121.14,121.185,5952.0
121.25,121.26,121.17,121.18,7077.0
121.24,121.36,121.24,121.26,7172.0
121.27,121.27,121.13,121.22,8122.0
121.33,121.36,121.2,121.2436,6013.0
121.26,121.45,121.26,121.42,7799.0
121.17,121.34,121.12,121.24,10534.0
121.1,121.27,121.1,121.19,9671.0
121.055,121.17,121.02,121.15,10899.0
121.27,121.27,121.07,121.07,11899.0
121.35,121.4,121.22,121.22,8132.0
121.45,121.49,121.39,121.39,3439.0
121.18,121.46,121.15,121.44,14355.0
121.35,121.35,121.19,121.2,9819.0
121.42,121.49,121.355,121.355,5265.0
121.32,121.41,121.31,121.41,5469.0
121.44,121.46,121.2,121.39,9792.0
121.54,121.56,121.41,121.5,8274.0
121.85,121.85,121.52,121.56,6580.0
121.75,121.85,121.69,121.84,6795.0
121.6299,121.79,121.62,121.76,8054.0
121.43,121.67,121.41,121.61,15379.0
121.495,121.52,121.37,121.415,10008.0
121.45,121.7572,121.45,121.53,12620.0
121.19,121.45,121.13,121.45,9604.0
121.11,121.24,120.96,121.17,16350.0
121.31,121.32,121.04,121.12,15989.0
121.2,121.35,121.2,121.33,9828.0
121.3,121.31,121.175,121.2,8778.0
121.24,121.34,121.11,121.33,13935.0
121.33,121.36,121.27,121.27,13072.0
121.33,121.35,121.27,121.32,11078.0
121.32,121.442,121.3,121.3564,14678.0
121.36,121.47,121.3008,121.3008,9310.0
121.36,121.39,121.305,121.35,16252.0
121.23,121.38,121.23,121.33,9415.0
120.825,121.24,120.82,121.22,9468.0
120.95,120.97,120.82,120.855,14968.0
120.96,121.03,120.87,120.9033,17791.0
121.0716,121.0716,120.95,120.9578,14222.0
121.06,121.0851,121.01,121.04,9087.0
120.99,121.1317,120.97,121.075,10337.0
121.05,121.05,120.92,120.99,12341.0
121.19,121.19,120.97,120.99,11707.0
121.1,121.2875,121.1,121.22,6725.0
121.1,121.18,121.04,121.1,5361.0
121.02,121.12,120.98,121.06,7798.0
120.79,121.04,120.79,121.04,8575.0
120.97,121.0,120.78,120.79,13937.0
121.0,121.01,120.9,120.94,7072.0
120.93,121.01,120.79,121.01,11954.0
120.76,121.05,120.74,120.92,11225.0
120.82,120.83,120.71,120.75,18317.0
120.8,120.99,120.79,120.84,16158.0
120.97,120.97,120.75,120.7909,24341.0
121.06,121.08,120.87,121.0,17850.0
120.95,121.05,120.93,121.04,15160.0
121.14,121.19,120.97,120.99,33614.0
121.275,121.39,121.06,121.1459,20148.0
121.1071,121.3,121.07,121.3,14604.0
121.14,121.17,121.03,121.1,9001.0
121.08,121.165,121.0,121.12,11369.0
120.87,121.105,120.83,121.08,19833.0
120.96,120.99,120.87,120.885,16176.0
120.9297,121.01,120.82,120.97,18138.0
120.99,121.04,120.86,120.91,38171.0
120.98,121.025,120.83,120.97,23206.0
121.13,121.13,120.92,120.99,42013.0
121.07,121.17,121.02,121.14,16717.0
121.29,121.29,121.08,121.08,19302.0
121.53,121.56,121.24,121.35,24448.0
121.76,121.78,121.56,121.59,16741.0
121.83,121.91,121.69,121.82,12650.0
121.69,121.84,121.4875,121.83,25322.0
121.94,122.0,121.72,121.72,14311.0
121.9,122.0395,121.83,121.96,12124.0
121.84,122.01,121.76,121.92,10199.0
121.62,121.84,121.59,121.81,22019.0
121.93,121.93,121.52,121.64,22701.0
121.75,121.9764,121.64,121.9764,20945.0
121.6484,121.82,121.6484,121.75,25687.0
121.75,122.085,121.695,121.695,21239.0
121.56,121.9,121.465,121.81,28805.0
121.86,121.86,121.542,121.579,33096.0
121.8679,121.92,121.72,121.91,26191.0
122.19,122.2,121.82,121.8679,39663.0
122.76,122.82,122.12,122.329,18699.0
122.59,122.87,122.44,122.73,23866.0
122.16,122.71,122.14,122.7,245208.0
122.09,122.2,122.09,122.2,720.0
121.99,121.99,121.99,121.99,236.0
121.85,121.85,121.85,121.85,151.0
121.61,121.61,121.61,121.61,268.0
121.8498,121.8498,121.8498,121.8498,157.0
121.85,121.85,121.85,121.85,500.0
121.7,121.7,121.7,121.7,158.0
121.9458,121.9458,121.9458,121.9458,106.0
121.62,121.7,121.49,121.49,3643.0
121.7,121.7,121.7,121.7,239.0
121.6,121.6,121.6,121.6,206.0
121.9,121.9,121.9,121.9,107.0
121.74,121.74,121.74,121.74,449.0
121.96,121.96,121.96,121.96,237.0
121.95,121.96,121.95,121.96,216.0
121.91,121.95,121.91,121.95,223.0
121.91,121.91,121.91,121.91,382.0
121.91,121.91,121.91,121.91,182.0
121.85,121.96,121.85,121.96,1228.0
121.5101,121.5101,121.5101,121.5101,105.0
121.52,121.52,121.51,121.51,620.0
121.51,121.51,121.51,121.51,577.0
121.87,121.87,121.87,121.87,506.0
122.05,122.05,121.9,122.0,1143.0
121.66,121.66,121.66,121.66,140.0
121.51,121.51,121.51,121.51,355.0
121.7,121.7,121.5,121.6,1000.0
122.16,122.16,122.16,122.16,105.0
122.13,122.13,122.0,122.0,1256.0
122.0,122.13,122.0,122.13,1211.0
121.85,121.85,121.85,121.85,446.0
122.0,122.0,122.0,122.0,310.0
122.55,122.55,122.55,122.55,935.0
122.4,122.4,122.04,122.04,572.0
122.49,122.77,122.49,122.77,403.0
122.1,122.1,122.1,122.1,510.0
122.28,122.28,122.28,122.28,197.0
122.1,122.1,122.1,122.1,500.0
122.25,122.25,122.25,122.25,500.0
122.26,122.26,122.26,122.26,230.0
122.5,122.5,122.5,122.5,480.0
122.26,122.26,122.26,122.26,200.0
122.6,122.6,122.26,122.26,330.0
122.6,122.6,122.6,122.6,100.0
123.07,123.07,122.71,122.71,780.0
122.32,122.32,122.32,122.32,273.0
122.4,122.4,122.4,122.4,165.0
122.4,122.4,122.4,122.4,500.0
122.4,122.4,122.4,122.4,200.0
122.4,122.4,122.4,122.4,100.0
122.44,122.44,122.44,122.44,300.0
122.4,122.4,122.4,122.4,150.0
122.32,122.32,122.32,122.32,330.0
122.12,122.12,122.12,122.12,182.0
122.3,122.3,122.3,122.3,7656.0
122.06,122.06,122.06,122.06,543.0
122.3,122.3,122.3,122.3,5451.0
122.3,122.3,122.3,122.3,1186.0
122.3,122.3,122.3,122.3,5351.0
122.34,122.34,122.34,122.34,386.0
122.34,122.34,122.34,122.34,155.0
122.31,122.31,122.3,122.3,115572.0
122.51,122.53,122.25,122.325,125173.0
122.62,122.65,122.42,122.5,69841.0
122.66,122.75,122.6,122.62,28517.0
122.63,122.68,122.55,122.66,24004.0
122.6,122.67,122.5,122.63,27857.0
122.62,122.72,122.56,122.6,17188.0
